Warehouse ID,Product Name,SKU,Expiry Date,Bin ID,Inventory Movement Type,Normal Quantity,Damaged Quantity,Expired Quantity,Missing Quantity
32154,"Bournvita Cadbury Health Drink, 1 kg (POUCH)",HEDPDMBON00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Morton Sweet Corn (Cream Style) 400 gm,FGNSPLMOR00000007,31/03/21,V2VZ01SR001-0001,In,69,0,0,0
32154,Morton Sarson Ka Saag Plain 450 gm,PKPPROMOR00000045,31/03/21,V2VZ01SR001-0001,In,43,0,0,0
32154,Morton Green  Chilli Sauce 900 gm,SASPROMOR00000022,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Morton Choco Box 250 gm,BFDSNGMOR00000007,31/03/21,V2VZ01SR001-0001,In,39,0,0,0
32154,"Basmati rice 1121, 25 KG",GRSGRSBIR00000001,31/03/21,V2VZ01SR001-0001,In,2,0,0,0
32154,Morton White Oats 500 gm,BFDSNGMOR00000008,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Yippee Magic Masala Noodles, 60 gm",NDPPROYIP00000015,31/03/21,V2VZ01SR001-0001,In,0,2,0,0
32154,"Fortune Kachi Ghani Mustard Oil Barni, 2 Ltr",OGCSNGFOR00000033,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Fortune Kachi Ghani Mustard Oil Barni, 2 Ltr",OGCSNGFOR00000034,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Mario Oven Rusk 275 gm (Mrp-40),BKDPROMAR00000001,31/03/21,V2VZ01SR001-0001,In,321,0,0,0
32154,Mario Masala Noodles 280gm (Mrp-40),NDPPROMAR00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Mario Butter Bikis 90 gm (Mrp-10),BICPROMAR00000006,31/03/21,V2VZ01SR001-0001,In,5,1,0,0
32154,"Parle Milano Center Filled dark Cookies, 75 gm",BICPROPAR00000018,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Fortune Rozana Basmati Rice, 5 kg",RGRSNGFOR00000004,31/03/21,V2VZ01SR001-0001,In,99,0,0,0
32154,"Fortune Rozana Basmati Rice, 1 kg",RGRSNGFOR00000005,31/03/21,V2VZ01SR001-0001,In,641,4,0,0
32154,"Basmati Rice 1509, 10 KG",GRSGRSBIR00000003,31/03/21,V2VZ01SR001-0001,In,4,0,0,0
32154,Everin Vermicelli Plain 90 gm,NDPPROEVR00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Everin Vermicelli Plain 350 gm,NDPPROEVR00000002,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Everin Vermicelli Roasted 100 gm,NDPPROEVR00000003,31/03/21,V2VZ01SR001-0001,In,284,0,0,0
32154,Everin Vermicelli Roasted 350 gm,NDPPROEVR00000004,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Everin Pasta (Penne) 80 gm,NDPPROEVR00000005,31/03/21,V2VZ01SR001-0001,In,9,0,0,0
32154,Everin Pasta (Penne) 300 gm,NDPPROEVR00000006,31/03/21,V2VZ01SR001-0001,In,0,1,0,0
32154,Everin Macaroni 85 gm,NDPPROEVR00000007,31/03/21,V2VZ01SR001-0001,In,0,1,0,0
32154,Everin Macaroni 300 gm,NDPPROEVR00000008,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Everin Macaroni 300 gm,PKPPROEVR00000007,31/03/21,V2VZ01SR001-0001,In,667,0,0,0
