product_gf_code,product_name,product_sku,Available,Damaged,Expired,MRP
GF0123456_998_1,"Everin Mixed Pickles Jar, 400 gm",PKPPROEVR00000020,0,0,0,120.00
GF0123456_999,"Everin Mixed Pickles Jar, 500 gm",PKPRTCEVR00000027,0,0,0,80.00
GF0123456_999_1,"Everin Mixed Pickles Jar, 500 gm",PKPPROEVR00000013,41,0,0,100.00
GF01235,"Doublemint Spearmint Chewing Gum Stick, 13 gm",BEVBEVWRI00000007,0,0,0,10.00
GF01236,"Orbit Spearmint Gum, 4.4 gm",BEVBEVORB00000001,1909,0,0,5.00
GF01237,"Orbit Sweetmint Gum, 4.4 gm",BEVBEVORB00000002,367,0,0,5.00
GF01238,"Orbit Winterfrost Gum, 4.4 gm",BEVBEVORB00000003,756,0,0,5.00
GF01239,"Orbit Mixed Fruit Gum, 4.4 gm",BEVBEVORB00000004,1504,0,0,5.00
GF01240,"Orbit Lemon & Lime Chewing Gum, 4.4 gm",BEVBEVORB00000009,960,0,0,5.00
GF01241,"Orbit Spearmint Gum, 8.8 gm",BEVBEVORB00000005,107,0,0,10.00
GF01242,"Orbit Mixed Fruit Gum, 8.8 gm",BEVBEVORB00000006,225,0,0,10.00
GF01243,"Orbit Sweetmint Gum, 8.8 gm",BEVBEVORB00000008,285,0,45,10.00
GF01244,"Orbit Winterfrost Gum, 8.8 gm",BEVBEVORB00000007,0,0,0,10.00
GF01253,Boomer Strawberry Flavoured Chewing Gum Big Jar (230 pcs),BEVBEVBOO00000002,0,0,0,230.00
GF01254,Boomer Strawberry Flavoured Chewing Gum Small Jar (150 + 5 pcs),BEVBEVBOO00000001,0,0,0,150.00
GF01257,Boomer Orange Jelly Chewing Gum Small Jar (150 pcs),BEVBEVBOO00000003,0,0,0,150.00
GF01258,Boomer Orange Jelly Chewing Gum Big Jar (184 pcs),BEVBEVBOO00000004,0,0,0,184.00
GF01259,Boomer Watermelon Jelly Chewing Gum Small Jar (150 pcs),BEVBEVBOO00000005,7,0,0,150.00
GF01260,Boomer Watermelon Jelly Chewing Gum Big Jar (184 pcs+8 Pcs Free),BEVBEVBOO00000006,4,0,0,184.00
GF01262,"Pimpom Lollipop Jar, 630 gm - 60 Pcs",BEVBEVPIM00000001,0,0,0,300.00
GF01265,"Haldiram aloo bhuji, 20gm",BSCBSCHAS00000030,0,0,0,5.00
GF01266,"Haldiram Bikaneri bhujia, 20gm",BSCBSCHAS00000029,0,0,0,5.00
GF01267,"Haldiram Khatta Meetha, 20gm",BSCBSCHAS00000028,0,0,0,5.00
GF01268,"Haldiram navrattan, 20gm",BSCBSCHAS00000027,2,0,0,5.00
GF01269,"Haldiram moongdaal, 20gm",BSCBSCHAS00000026,72,0,0,5.00
GF01270,"Haldiram salted peanut, 20gm",BSCBSCHAS00000025,1,0,0,5.00
GF01271,"Haldiram diet mix, 25gm",BSCBSCHAS00000024,0,0,0,5.00
GF01272,"Haldiram Diet Chiwda, 25 GM",BSCBSCHAS00000023,0,0,0,5.00
GF01273,"Haldiram aloo bhuji, 42gm",BSCBSCHAS00000022,0,0,0,10.00
GF01274,"Haldiram Bikaneri bhujia, 42gm",BSCBSCHAS00000021,2,1,0,10.00
GF01275,"Haldiram Khatta Meetha, 42gm",BSCBSCHAS00000020,120,1,0,10.00
GF01276,"Haldiram navrattan, 42gm",BSCBSCHAS00000019,0,0,0,10.00
GF01277,"Haldiram moongdaal, 42gm",BSCBSCHAS00000018,1,3,0,10.00
GF01278,"Haldiram salted peanut, 42gm",BSCBSCHAS00000017,0,0,0,10.00
GF01279,"Haldiram diet mix, 50gm",BSCBSCHAS00000016,0,0,0,10.00
GF01280,"Haldiram Diet Chiwda, 50gm",BSCBSCHAS00000015,0,0,0,10.00
GF01281,"Haldiram Tasty Gupshup, 42gm",BSCBSCHAS00000014,3,0,0,10.00
GF01282,"Haldiram punjabi tadka, 42gm",BSCBSCHAS00000013,0,0,0,10.00
GF01283,"Haldiram Tasty Gupshup, 20gm",BSCBSCHAS00000012,6,0,0,5.00
GF01284,"Haldiram ALOO BHUJIA, 230gm",BSCBSCHAS00000011,0,0,0,44.00
GF01285,"Haldiram BHUJIA, 230gm",BSCBSCHAS00000010,0,0,0,44.00
GF01286,"Haldiram punjabi tadka, 20gm",BSCBSCHAS00000009,0,0,0,5.00
GF01287,"Haldiram Masala Peanut, 200gm",BSCBSCHAS00000008,0,0,0,46.00
GF01288,"Haldiram nut cracker, 20gm",BSCBSCHAS00000007,38,3,0,5.00
GF01289,"Haldiram nut cracker, 42gm",BSCBSCHAS00000006,6,12,0,10.00
GF01290,Dettol Skincare soap 125g (Offer Pack 3+1),PCRPCRDET00000006,0,0,0,165.00
GF01290_1,Dettol Skincare soap 125g (Pack of 4),BTSBDCDET00000001,0,0,0,176.00
GF01291,"Dettol Skincare Soap, 75g (Offer Pack 3+1)",PCRPCRDET00000005,0,0,0,103.00
GF01291_1,"Dettol Skincare Soap, 75g (Pack of 4)",PCRPCRDET00000026,0,0,0,107.00
GF01293,"PATANJALI  SAUNDARYA ALOEVERA GEL, 60ML",PCRPCRPAT00000003,0,0,0,50.00
GF01293_1,"PATANJALI  SAUNDARYA ALOEVERA GEL, 60ML",HFWBDCPAT00000001,0,0,0,45.00
GF01315,"Fanta, 750 ml",BEVBEVFAN00000005,0,0,0,
GF01316,"Coke, 750 ml",BEVBEVCOC00000005,0,0,0,
GF01318,"Thums Up, 750 ml",BEVBEVTHU00000005,0,0,0,
GF01319,"Limca, 750 ml",BEVBEVLIM00000005,0,0,0,
GF01320,"Sprite, 750 ml",BEVBEVSPR00000005,0,0,0,
GF01333,"Maaza - Tetra, 150 ml",BEVBEVMAZ00000002,0,8,0,10.00
GF01335,"Thums Up, 250 ml",BEVBEVTHU00000002,0,0,0,20.00
GF01336,"Coke, 250 ml",BEVBEVCOC00000002,0,0,0,20.00
GF01340,"Dettol Skincare Soap, 45 gm",PCRPCRDET00000030,0,0,0,10.00
GF01341,"Lipton Ice tea -Lemon, 250ml",BEVBEVLIP00000001,241,0,0,50.00
GF01344,"ITC Sunfeast Bounce Delight Cream Biscuits, Elaichi, 41gm",BSCBSCSNF00000017,0,0,0,5.00
GF01345,"ITC Sunfeast Moms Magic Biscuit, Cashew and Almond, 60.8gm",BSCBSCSNF00000016,0,0,0,10.00
GF01347,"ITC Bingo Mad Angles Tomato Madness Namkeen, 36.5g mrp10",BSCBSCBNG00000010,0,0,0,10.00
GF01348,"ITC Bingo Mad Angles Achaari Masti, 36.5gm",BSCBSCBNG00000009,1,1,0,10.00
GF01349,"ITC Sunfeast Dark Fantasy Chocolate, 75 gm",BSCBSCSNF00000015,0,1,0,30.00
GF01350,"ITC Yippee Magic Masala Noodles, 60gm",BSCBSCYIP00000003,101676,0,0,10.00
GF01352,"ITC Sunfeast Dark Fantasy Choco Meltz, 50gm",BSCBSCSNF00000014,0,0,0,25.00
GF01353,"ITC Sunfeast Dark Fantasy Choco Fills, 20 gm",BSCBSCSNF00000013,0,0,30,10.00
GF01354,"ITC Yippee Power Up Noodles, Masala, 70gm",BSCBSCYIP00000001,0,0,0,15.00
GF01354_1,"ITC yippee Power UP Atta Noodles , 70 GM",NDPPROYIP00000016,194,0,0,20.00
GF01356,"ITC Sunfeast Dream Cream Bourbon Bliss, 60gm",BSCBSCSNF00000010,0,0,0,10.00
GF01357,"ITC Sunfeast Dream Cream Bourbon Bliss, 120gm",BSCBSCSNF00000009,0,0,0,20.00
GF01358,"ITC Sunfeast Marie Light Original, 70gm",BSCBSCSNF00000008,0,0,0,10.00
GF01359,"ITC Sunfeast Dreamcream Strawberry Vanilla, 120gm",BSCBSCSNF00000007,0,0,0,20.00
GF01360,"ITC Sunfeast Moms Magic Rich Butter, 76gm",BSCBSCSNF00000006,0,0,0,10.00
GF01361,"ITC Sunfeast Moms Magic Rich Butter, 150gm",BSCBSCSNF00000005,0,0,0,20.00
GF01361_1,"ITC Sunfeast Moms Magic Rich Butter, 200gm",BICPROSNF00000002,0,0,0,35.00
GF01362,"ITC Sunfeast Bounce Choco Twist, 82gm",BSCBSCSNF00000004,0,0,0,10.00
GF01363,"ITC Sunfeast Bounce Cream Tasty Choco, 82gm",BSCBSCSNF00000003,0,0,0,10.00
GF01364,"ITC Sunfeast Dark Fantasy Vanilla, 100gm",BSCBSCSNF00000002,0,0,0,25.00
GF01365,"ITC Sunfeast Moms Magic Cashew and Almonds, 100gm",BSCBSCSNF00000001,0,0,0,20.00
GF01365_1,"ITC Sunfeast Moms Magic Cashew and Almonds, 200gm",BICPROSNF00000001,0,8,0,35.00
GF01366,"ITC Bingo Yumitos Salted Potato Chips, 52gm",BSCBSCBNG00000008,0,0,0,20.00
GF01368,"ITC Bingo Potato chips Tomato, 52gm",BSCBSCBNG00000006,0,0,0,20.00
GF01369,"ITC Bingo Mad Angles Achaari Masti Namkeen, 80gm",BSCBSCBNG00000005,0,0,0,20.00
GF01371,"Mahakosh Soyabean Pouch, 1 Ltr",GRSGRSMAH00000001,0,0,0,108.00
GF01371_1,"Mahakosh Rocket(Soyabean Oil 1 Ltr+Nutrela Soya Chunks, 45 gm)",OGCSNGMAH00000003,0,0,0,108.00
GF01371_2,"Mahakosh Soyabean Pouch, 1 Ltr",OGCSNGMAH00000005,6012,4,0,133.00
GF01371_4,Mahakosh Soya 1ltr + Soya Chunks MRP 10,OFROFRMAH00000002,1,0,0,143.00
GF01376,"Ruchi Gold Palm Pouch, 1 Ltr",GRSGRSRUG00000001,0,0,0,97.00
GF01376_1,With One Case Ruchi Gold Get One Pckt Nemi Nemi Popcorn Free,OFROFRRUG00000001,0,0,0,97.00
GF01376_2,"Ruchi Gold Palm Oil, 1 Litre",OGCSNGRUG00000001,1010,0,0,119.00
GF01408,"GHARI DETERGENT CAKE, 190 GM",HOKHOKGCK00000002,0,0,0,10.00
GF01409,"GHARI DETERGENT PODWER, 140 GM",HOKHOKGPO00000003,0,0,0,10.00
GF01410,"GHARI DETERGENT POWDER, 500 GM",HOKHOKGPO00000002,0,0,0,28.00
GF01411,"Uttam Sulphurless Sugar, 1 Kg",GRSGRSUTS00000003,2199,75,0,60.00
GF01412,"Uttam Sulphurless Sugar, 5Kg",GRSGRSUTS00000001,484,4,0,300.00
GF01422,"GHARI DETERGENT CAKE, 90 GM",HOKHOKGCK00000001,0,6,0,5.00
GF01423,"Kelloggs Corn Flakes, 26gm",BREBRECNF00000003,0,0,0,20.00
GF01424,"Kelloggs Corn Flakes, 100gm",BREBRECNF00000002,0,0,0,38.00
GF01427,"Kelloggs Chocos, 26gm",BREBRECHO00000008,0,0,0,10.00
GF01428,"Kelloggs Chocos, 60gm",BREBRECHO00000007,0,0,0,20.00
GF01430_1,KELLOGG CHOCOS 375g,BKCBKCCHO00000001,0,0,0,165.00
GF01433,"Kelloggs Chocos Duet, 26gm",BREBRECHO00000002,0,0,0,10.00
GF01435,"HERBO WASH DETERGENT POWDER, 500 GM",HOKHOKPAT00000008,0,0,0,35.00
GF01437,"HERBO WASH DETERGENT POWDER, 1 KG",HOKHOKPAT00000009,0,0,0,70.00
GF01438,"Dove Hair fall Rescue Shampoo, 6ml+ 25%",PCRPCRDOV00000003,0,2,0,3.00
GF01438_2,"Dove Hair Fall Rescue Shampoo, 6ml + 40% Extra",SHMHARDOV00000008,13,0,0,2.00
GF01439,"Dove Intense Repair Shampoo, 6ml+ 25%",PCRPCRDOV00000002,0,0,0,3.00
GF01439_2,"Dove Intense Repair Shampoo, 6ml + 40% Extra",SHMHARDOV00000007,0,0,0,2.00
GF01439_3,"Dove Intense Repair Shampoo, 8.5 ml",SHMHARDOV00000023,1768,1,0,4.00
GF01439_4,"Dove Intense RepairShampoo, 4.2 Ml + 40 % Extra",SHMHARDOV00000025,0,0,0,2.00
GF01450,"Patanjali COWS GHEE Tetra, 1 L",GRSGRSPAT00000004,0,0,0,500.00
GF01450_1,"Patanjali COWS GHEE Tetra, 1 L",OILSTPPAT00000006,0,0,0,550.00
GF01450_2,"Patanjali COWS GHEE Tetra, 1 L",OGCSNGPAT00000003,0,0,0,565.00
GF01455,"Patanjali COWS GHEE Tetra, 500 mL",GRSGRSPAT00000003,0,0,0,260.00
GF01455_1,"Patanjali COWS GHEE Tetra, 500 gm",OILSTPPAT00000005,0,0,0,285.00
GF01455_2,"Patanjali COWS GHEE Tetra, 500 mL",OGCSNGPAT00000004,0,0,0,295.00
GF01474,"Patanjali MUSTARD OIL Pet, 1 LTR",GRSGRSPAT00000005,0,0,0,120.00
GF01474_1,"Patanjali Mustard Oil Pet, 1 Ltr",GRSGRSPAT00000007,0,0,0,120.00
GF01474_3,"Patanjali Mustard Oil PET, 1 LTR",OGCSNGPAT00000006,0,0,0,130.00
GF01478,"Patanjali Mustard Oil Jar, 5 Ltr",GRSGRSPAT00000006,0,0,0,600.00
GF01478_1,"Patanjali Mustard Oil Jar, 5 LTR",OGCSNGPAT00000007,0,0,0,650.00
GF01502,Patanjali WHOLE WHEAT ATTA 10 KG,GRSGRSPAT00000001,0,0,0,320.00
GF01502_1,"Patanjali Whole Wheat Atta, 10 Kg",GRSGRSPAT00000008,0,0,0,320.00
GF01502_2,Patanjali Atta White Bran 10Kg,RGRFGNPAT00000001,0,0,0,330.00
GF01502_3,"Patanjali sarvgun sampann whole wheat atta, 10 kg",ALFSNGPAT00000003,0,0,0,375.00
GF01502_4,Patanjali Atta With Bran 10Kg,ALFSNGPAT00000005,0,3,0,340.00
GF01508,"Mountain Dew, 750 ml",BEVBEVMDE00000002,0,0,0,
GF01508_1,"Mountain Dew, 750 ml",BEVBEVMDE00000001,0,0,0,38.00
GF01508_2,"Mountain Dew, 750 ml",BEVBEVMDE00000012,18912,10,0,40.00
GF01508_3,"Mountain Dew, 750 ml (Single qty) MRP 40",CBDBNCMDE00000008,0,0,0,40.00
GF01509,"Pepsi, 750 ml",BEVBEVPSI00000001,0,0,0,38.00
GF01509_1,"Pepsi, 750 ml",BEVBEVPSI00000007,336,1,0,40.00
GF01510,"Mirinda, 750 ml",BEVBEVMIR00000002,0,0,0,36.00
GF01510_1,"Mirinda, 750 ml",BEVBEVMIR00000001,0,0,0,38.00
GF01510_2,"Mirinda, 750 ml",BEVBEVMIR00000007,0,0,0,40.00
GF01511,"BRU Coffee - Pouch, 0.7 gm",BEVBEVBRU00000002,30,0,0,1.00
GF01514,"Parachute Coconut Oil Bottle, 200 ml",GRSGRSPAR00000015,0,0,0,86.00
GF01517,"Parachute Coconut Oil, 300 ml (Easy Jar)",GRSGRSPAR00000007,0,0,0,133.00
GF01518,"Parachute Coconut Oil, 600 ml (Easy Jar)",GRSGRSPAR00000006,0,0,0,259.00
GF01521,"MAGGI 2-MIN Masala Noodles, 70gm",BSCBSCMAG00000008,4256,2,0,12.00
GF01522,"Nescafe Classic - Pouch, 7.5 gm",BEVBEVNCF00000001,0,0,0,10.00
GF01523,"Nescafe Classic - Pouch, 1.5 gm",BEVBEVNCF00000002,0,0,0,2.00
GF01524,"MAGGI Pichkoo Hot & Sweet Doy, 15gm",BSCBSCMAG00000007,18,0,0,20.00
GF01525,"MUNCH - Maha,  11.1 gm",BEVBEVMUN00000002,0,0,0,5.00
GF01525_1,MUNCH (11.1gm) 10% Extra Pck Of 24 (MRP 5),CHOBNCMUN00000005,2,0,0,5.00
GF01526,Kit Kat 2 Fingers 12.8 gm,BEVBEVKIT00000001,14,1,0,10.00
GF01526_1,"KIT KAT - 2 fingers, 18.5 gm",BEVBEVKIT00000002,0,0,0,10.00
GF01527,"KIT KAT - 1 finger, 8.6 gm",BEVBEVKIT00000003,0,0,0,5.00
GF01528,"MUNCH - 4x4, 25 gm",BEVBEVMUN00000001,0,0,0,10.00
GF01529,"EVERYDAY Dairy Whitner Powder, 20gm",BREBREEVD00000001,100,1,0,10.00
GF01530,"CERELAC STAGE 3, wheat rice and mixed fruit, 300gm",BBFINFCER00000001,0,0,0,229.00
GF01532,"LACTOGEN Stage 1 Infant Formula Box, 400gm",BBFINFLAC00000002,0,0,0,302.00
GF01532_1,"LACTOGEN Stage 1 Infant Formula Box, 400 gm (mrp 320)",BBFINFLAC00000006,0,0,0,320.00
GF01532_3,"LACTOGEN Stage 1 Infant Formula Box, 400gm (mrp 330)",IFDPROLAC00000009,0,0,0,330.00
GF01533,"MAGGI 2-MIN Masala Noodles, 140gm",BSCBSCMAG00000006,0,0,0,23.00
GF01533_1,"MAGGI 2-MIN Masala Noodles, 140gm",NDPPROMAG00000019,0,1,0,24.00
GF01534,"MAGGI 2-MIN Masala Noodles, 280gm",BSCBSCMAG00000005,0,0,0,45.00
GF01534_1,"MAGGI 2-MIN Masala Noodles, 280gm",BSCBSCMAG00000004,0,0,0,45.00
GF01534_2,"MAGGI 2-MIN Masala Noodles, 280gm",NDPPROMAG00000017,0,1,0,46.00
GF01534_3,"MAGGI 2-MIN Masala Noodles, 280gm",NDPPROMAG00000030,0,1,0,42.00
GF01535,"Mother Dairy Ghee Desi Tetra, 1 Ltr",GRSGRSMDY00000002,0,0,0,
GF01535_1,"Mother Dairy Ghee Desi Tetra, 1 Ltr",GHEOGCMDG00000002,0,0,0,499.00
GF01535_2,"Mother Dairy Ghee Desi Tetra, 1 Ltr",GRSGRSMDG00000002,0,0,0,520.00
GF01535_3,1 Case Mother Dairy Ghee 1 Ltr (15 pcs)+ Madhur Sugar 1 kg free,OGCSNGMDG00000003,0,0,0,499.00
GF01535_4,"Mother Dairy Ghee Tetra, 1 Ltr",OGCSNGMDG00000011,0,6,0,550.00
GF01536,"Mother Dairy Desi Ghee Tetra, 500mL",GRSGRSMDY00000001,0,0,0,245.00
GF01537,"Dhara Kachi Ghani Mustard Oil Pet Bottle, 1 Ltr",GRSGRSDHA00000002,0,0,0,150.00
GF01537_2,Dhara Mustard Oil 1LTR free Catch Haldi powder 25 gm,OGCSNGDHA00000004,0,0,0,150.00
GF01537_3,"Dhara Kachi Ghani Mustard Oil Pet Bottle, 1 Ltr",OGCSNGDHA00000006,0,0,0,155.00
GF01537_4,"Dhara Kachi Ghani Mustard Oil Pet Bottle, 1 Ltr",OGCSNGDHA00000018,0,0,0,160.00
GF01538_3,"DHARA FIT N FINE Soyabean Oil Pouch, 1 Ltr",OGCSNGMDG00000010,0,3,0,125.00
GF01551_1,"Aashirvaad shudh Chakki Atta,10kg",GRSGRSAAS00000001,0,0,0,
GF01552,"Wheel Clean & Fresh, 500gm",HOKHOKWHE00000002,0,0,0,27.00
GF01552_1,"Wheel Clean & Fresh, 500gm",HOKHOKWHE00000005,0,0,0,26.00
GF01552_2,"Wheel Clean & Fresh Powder, 500 Gm",DTPDGTWHE00000005,0,1,0,24.00
GF01553_2,"Taaza Tea, 100 gm",BEVBEVTAZ00000004,0,3,0,20.00
GF01554_2,"Red Label, 100 gm",BEVBEVRED00000006,0,0,0,30.00
GF01554_3,Red Label A Poly with flash 100 gm,TNCBNCRED00000003,7,1,0,25.00
GF01555_2,"Red Label, 33 gm ",BEVBEVRED00000005,0,1,0,10.00
GF01556_2,"BRU Coffee - Pouch, 8.5 gm",BEVBEVBRU00000001,0,0,0,10.00
GF01556_3,"BRU Coffee  (GOLD) - Pouch, 8.5 gm",TNCBNCBRU00000001,0,0,0,10.00
GF01557,"MAGGI Pichkoo Masala Imli Doy, 90gm",BSCBSCMAG00000003,0,0,0,20.00
GF01559,Colgate  Kids 0-2 SINGLE  Toothbrush,PCRPCRCOL00000012,90,0,0,30.00
GF01560,Colgate  Kids2+   SINGLE Toothbrush,PCRPCRCOL00000010,0,0,0,25.00
GF01560_2,Colgate  Kids2+ SINGLE Toothbrush,THPDCRCOL00000003,0,0,0,28.00
GF01560_3,Colgate  Kids2+ SINGLE Toothbrush,THBDCRCOL00000027,0,0,0,20.00
GF01561,Colgate  Super Flexi medium SINGLE  toothbrush (12 super flexi +  1 zig-zag free),PCRPCRCOL00000006,0,0,0,20.00
GF01561_2,Colgate  Super  Flexi medium SINGLE  toothbrush,PCRPCRCOL00000024,0,0,0,25.00
GF01561_4,Colgate  Super  Flexi medium SINGLE  toothbrush,THBDCRCOL00000005,11,0,0,20.00
GF01561_5,Colgate  Super Flexi medium SINGLE  toothbrush (Offer 12 + 2 free),DACDCRCOL00000003,0,0,0,20.00
GF01561_6,Colgate  Super Flexi medium SINGLE  toothbrush (12 super flexi + 2 Super Flexi Charcoal free),THBDCRCOL00000040,0,0,0,25.00
GF01561_7,Colgate  Super Flexi medium SINGLE  toothbrush (12 super flexi +  1 Super Flexi Charcoal free MRP 25),THBDCRCOL00000039,12,0,0,20.00
GF01562,Colgate Super Flexi Black Medium Single Toothbrush,PCRPCRCOL00000020,0,0,0,20.00
GF01563,Colgate  Sup Flexi Black soft SINGLE  Toothbrush,PCRPCRCOL00000008,0,0,0,20.00
GF01564,Colgate Cibaca 123  SINGLE Toothbrush,PCRPCRCOL00000011,0,0,0,13.00
GF01564_1,Colgate Cibaca 123  SINGLE Toothbrush (10 + 2),THBDCRCOL00000008,0,0,0,15.00
GF01565,Colgate Zig Zag soft  SINGLE Toothbrush,PCRPCRCOL00000004,0,0,0,25.00
GF01565_2,Colgate Zig Zag 6 pc hanger Soft+ Ved Shakti Rs-10,PCRPCRCOL00000026,0,0,0,30.00
GF01566,Colgate Zig Zag Black Soft Toothbrush (6 + 1),PCRPCRCOL00000003,0,0,0,30.00
GF01566_1,Colgate Zig Zag Black 6 pc hanger Soft,PCRPCRCOL00000009,0,0,0,25.00
GF01567,"Colgate Strong Teeth, 150g",PCRPCRCOL00000017,0,0,0,65.00
GF01567_1,"Colgate Strong Teeth, 150g",THPDCRCOL00000037,0,0,0,68.00
GF01568,"Colgate Strong Teeth, 100g",PCRPCRCOL00000013,4,0,0,52.00
GF01568_1,"Colgate Strong Teeth, 100g",THPDCRCOL00000001,0,0,0,50.00
GF01568_2,"Colgate Strong Teeth, 100 gm",THPDCRCOL00000027,5,0,0,52.00
GF01569,"Colgate Strong Teeth, 46g",PCRPCRCOL00000016,0,0,0,20.00
GF01570,"Colgate  Maxfresh Red Tp, 80G",PCRPCRCOL00000014,0,0,0,48.00
GF01570_1,"Colgate  Maxfresh Red Tp, 70G",DACDCRCOL00000002,0,0,0,51.00
GF01570_2,"colgate max fresh Tooth Paste , 20 Gm",THPDCRCOL00000008,0,0,0,10.00
GF01570_3,"Colgate Maxfresh Red Toothpaste, 70+20gm",THPDCRCOL00000030,0,0,0,53.00
GF01571,"Colgate Strong Teeth, 21g Hanger pack (12+1)",PCRPCRCOL00000015,0,0,0,10.00
GF01571_1,"Colgate Strong Teeth, 19 Gm",THPDCRCOL00000004,0,0,0,10.00
GF01572,"CERELAC STAGE 2 Wheat Apple Cherry Box, 300gm",PCRPCRCER00000001,0,0,0,210.00
GF01572_1,"CERELAC STAGE 2 Wheat Apple Cherry Box, 300 gm (mrp 210)",BBFINFCER00000006,0,0,0,210.00
GF01572_2,"CERELAC STAGE 2 Wheat Apple Cherry Box, 300 gm",PROPROCER00000014,101,0,0,220.00
GF01575_1,"LACTOGEN Stage 2 Follow-up Infant Formula  Box, 400gm",IFDPROLAC00000001,72,0,0,320.00
GF01577_2,"LACTOGEN Stage 4 Follow-up Infant Formula Box, 400gm",IFDPROLAC00000007,0,0,0,300.00
GF01578,"Wheel Clean & Fresh Powder,1KG",HOKHOKWHE00000001,0,0,0,53.00
GF01578_1,"Wheel Clean & Fresh Powder,1KG+Vim Bar Free",HOKHOKWHE00000011,0,0,0,52.00
GF01578_2,"Wheel Clean & Fresh Powder,1 KG",HOKHOKWHE00000012,0,0,0,52.00
GF01578_3,"Wheel Clean & Fresh Powder,1 KG with 1 GB Jio Data free",DTPDGTWHE00000001,0,0,0,52.00
GF01578_4,"Wheel Clean & Fresh Powder,1Kg",DTPDGTWHE00000006,0,0,0,48.00
GF01579,"Dove Daily Shine Shampoo, 6ML",PCRPCRDOV00000001,15,0,0,2.00
GF01579_1,"Dove Daily Shine Shampoo, 4.2 Ml + 40 % Extra",SHMHARDOV00000004,0,0,0,2.00
GF01582,"CERELAC STAGE 2 Wheat Apple Cherry, 300gm",BBFINFCER00000005,0,0,0,205.00
GF01582_2,Ceralac Stage Wheat Apple Cherry Box 300 gm,IFDPROLAC00000010,0,0,0,220.00
GF01583,"Pepsi Black - CAN,  250 ml",BEVBEVPBL00000001,0,0,0,25.00
GF01585,"Parivar Mustard Oil Pet, 500ml",GRSGRSPAR00000009,0,0,0,68.00
GF01585_1,"Parivar Mustard Oil Pet, 500ml",OGCSNGPAR00000003,528,0,0,73.00
GF01586,"Parivar Mustard Oil Pet, 1Ltr",GRSGRSPAR00000010,0,0,0,126.00
GF01586_1,"Parivar Mustard Oil Pet, 1Lt",OGCSNGPAR00000004,0,0,0,136.00
GF01587,"Parivar Mustard Oil Pet, 2Ltr",GRSGRSPAR00000011,0,1,0,252.00
GF01587_1,"Parivar Mustard Oil Pet, 2Ltr",OGCSNGPAR00000005,0,0,0,272.00
GF01588,"Parivar Mustard Oil Pet, 5Ltr",GRSGRSPAR00000012,0,0,0,630.00
GF01588_1,"Parivar Mustard Oil Pet, 5Ltr",OGCSNGPAR00000006,0,0,0,680.00
GF01589,"Parivar Mustard Oil, 15Kg Tin",GRSGRSPAR00000013,0,0,0,1830.00
GF01589_1,"Parivar Mustard Oil, 15Kg Tin",OGCSNGPAR00000001,0,0,0,1930.00
GF01590,"MOOV CREAM REGULAR, 10GM",HEAHEAMOV00000001,0,0,0,35.00
GF01592,Colgate  Super Flexi Soft  SINGLE  Toothbrush (12 super flexi + 1 zig-zag free),PCRPCRCOL00000002,0,0,0,20.00
GF01592_1,Colgate  Super Flexi Soft  SINGLE  Toothbrush,PCRPCRCOL00000022,0,0,0,25.00
GF01592_2,Colgate Super Flexi Soft Single Toothbrush ( 12 Super flexi + ved shakti Pouch Free ),THBDCRCOL00000001,0,0,0,20.00
GF01592_3,Colgate  Super Flexi Soft Toothbrush (Offer 12 + 2 free),DACDCRCOL00000004,0,0,0,20.00
GF01592_5,Colgate Super Flexi SOFT SINGLE Toothbrush (12 Super Flexi + 1 Charcoal Free),THBDCRCOL00000034,648,0,0,20.00
GF01593,Colgate Zig Zag Medium  SINGLE Toothbrush,PCRPCRCOL00000001,0,0,0,25.00
GF01593_1,Colgate Zig Zag 6 pc hanger Medium+ Ved Shakti Rs-10,PCRPCRCOL00000021,0,0,0,30.00
GF01593_3,Colgate Zig Zag Medium  SINGLE Toothbrush (Special Offer 6 + 2 Free),THPDCRCOL00000005,0,0,0,30.00
GF01593_4,"Colgate Super Flexi Zig Zag Medium Toothbrush, (Hanger Pack 10+2 Free)",THBDCRCOL00000035,8,0,0,25.00
GF01594,Colgate Zig Zag Black 6 pc hanger Medium+ Ved Shakti Rs-10,PCRPCRCOL00000007,0,0,0,30.00
GF01594_1,Colgate Zig Zag Black 6 pc hanger Medium,PCRPCRCOL00000025,0,0,0,30.00
GF01594_2,Colgate Zig Zag Black 6 pc hanger Medium 6+1,THBDCRCOL00000009,0,0,0,30.00
GF01595,"Ghari Detergent Powder, 1KG",HOKHOKGPO00000001,0,18,0,55.00
GF01596,"Taaza Tea, 15 gm",BEVBEVTAZ00000005,993,0,0,5.00
GF01597_2,"Taaza Tea, 250 gm",BEVBEVTAZ00000006,0,0,0,55.00
GF01598_1,"SURF EXCEL EASY WASH, 500G",HOKHOKSRF00000001,0,0,0,50.00
GF01598_2,"SURF EXCEL EASY WASH, 500G",HOKHOKSRF00000019,0,0,0,53.00
GF01598_3,"SURF EXCEL EASY WASH, 500 gm",HOKHOKSRF00000020,0,0,0,55.00
GF01599,"SURF EXCEL EASY WASH, 1KG",HOKHOKSRF00000004,0,0,0,100.00
GF01599_1,"Surf Excel Easy Wash, 1KG",HOKHOKSRF00000016,0,0,0,105.00
