Product ID,Product SKU,Product Name,Parent ID,Parent Name,Product Status,MRP
6240,HROHARNAV00000006,Navratna Ayurvedic Oil Cool 100 ml,PHPCEMA0022,"Navratna Oil, 100 ml",active,78
6239,HROHARNAV00000005,Navratana Ayurvedic Oil 50 ml,PHPCEMA0020,"Navratna Oil, 50 ml",active,40
6238,HMIHNKMGL00000012,Mangaldeep Mogra Agarbatti,PHNKITC0054,Mangaldeep Mogra Agarbatti,active,5
6237,HMIHNKLOC00000014,Mop Cloth,PSTSLOC0666,Mop Cloth,active,50
6235,BGMHPCMPP00000002,Mamypoko Extra Absorb Diaper Small 9 pc,PDPNMPP0004,Mamypoko Extra Absorb Diaper Small 9 pc,active,99
6234,BCGBDCLOT00000001,Lotus Sunblock SPF30 100 gm,PBCGLOT0006,Lotus Sunblock SPF30 100 gm,active,345
6233,HCOPRELOR00000004,Loreal Exellence 4 Natural Dark Brown 172 ml,PHCOLOR0008,Loreal Exellence 4 Natural Dark Brown 172 ml,active,540
6232,HCOPRELOR00000003,Loreal Exellence 3 Natural Darkest Brown 172 ml,PHPCLOR0174,Loreal Exellence 3 Natural Darkest Brown 172 ml,active,540
6231,HCOPRELOR00000002,Loreal Casting Creme Gloss 5 Medium Brown 159.5 ml,PHPCLOR0176,Loreal Casting Creme Gloss 5 Medium Brown 159.5 ml,active,550
6228,HMIHNKLOC00000013,Lift Gold 7 Levers Padlocks,PHNKLOC4316,Lift Gold 7 Levers Padlocks,active,60
6227,COSBDCLAK00000002,Lakme Sun Expert Spf30 Ultra Matte Lotion 50 ml,PHPCHUL1576,Lakme Sun Expert Spf30 Ultra Matte Lotion 50 ml,active,204
6226,COSBDCLAK00000001,Lakme Peach Milk Mosturises 120 ml,PCOSHUL0012,Lakme Peach Milk Mosturises 120 ml,active,255
6225,HFWBDCLAK00000006,Lakme Blush & Glow Creme Face Wash 100 gm,PHPCHUL1702,Lakme Blush & Glow Creme Face Wash 100 gm,active,230
6224,HFWBDCLAK00000005,Lakme Blush & Glow Strawberry Facewash 100 gm,PHPCHUL0256,Lakme Blush & Glow Strawberry Facewash 100 gm,active,205
6221,WXSSOCKIW00000001,Kiwi Wax Polish Black 40 gm,PWXSSCJ0002,Kiwi Wax Polish Black 40 gm,active,49
6220,HFWBDCJOY00000001,Joy Skin Fruits Face Wash 100 gm,PHPCJOY0110,Joy Skin Fruits Face Wash 100 gm,active,110
6219,BCGBDCJOY00000001,Joy Honey & Almonds Advanced Nourishing Body Lotion 15 gm,PHPCJOY0112,Joy Honey & Almonds Advanced Nourishing Body Lotion 15 gm,active,10
6218,HMIHNKLOC00000012,Jhalak Agarbatti 100 gm,PHNKLOC4318,Jhalak Agarbatti 100 gm,active,50
6217,HMIHNKHIN00000001,Hindware Induction Cooktop,PHNKHIN0002,Hindware Induction Cooktop,active,3990
6216,HROHARNAV00000004,Himani Navaratna Oil 300 ml,PHPCEMA0028,Himani Navaratna Oil 300 ml,active,180
6215,HROHARNAV00000003,Himani Navaratna Oil 200 ml,PHPCEMA0026,Himani Navaratna Oil 200 ml,active,135
6214,HMIHNKHAR00000007,Hari Darshan Mogra Dhoop,PHNKHAR0024,Hari Darshan Mogra Dhoop,active,40
6213,HMIHNKLOC00000011,Grofers Happy Home Foils 21 Mtr,PHNKLOC4320,Grofers Happy Home Foils 21 Mtr,active,156
6212,PSRIPCGDN00000002,Good Knight Fabric Roll On 8 ml Natural,PPSRGOD0004,Good Knight Fabric Roll On 8 ml,active,75
6211,PSRIPCGDN00000001,Good Knight Fabric Roll On 8 ml,PPSRGOD0004,Good Knight Fabric Roll On 8 ml,active,75
6210,PSRIPCGOD00000001,Godrej Good Knight Silver Reffill 45 ml,PHNKGOD0062,Godrej Good Knight Silver Reffill 45 ml,active,72
6209,LIDLQCEZE00000004,Godrej Ezee 235 ml,PHNKGOD0060,Godrej Ezee 235 ml,active,49
6208,AFSARFGLD00000002,Glade Hang It Fruity Fresh 8 Gm,PHNKSCJ0136,Glade Hang It Fruity Fresh 8 Gm,active,55
6207,AFSARFGLD00000001,Glade Hang It Floral Fresh 8 Gm,PHNKSCJ0138,Glade Hang It Floral Fresh 8 Gm,active,5
6206,HMIHNKGAL00000003,Gala Super Scrub 1N,PHNKGAL0012,Gala Super Scrub 1N,active,35
6205,HMIHNKGAL00000002,Gala Floor Cloth,PHNKGAL0010,Gala Floor Cloth,active,59
6204,HMIHNKGAL00000001,Gala 2 In 1 No Dust Broom,PHNKGAL0008,Gala 2 In 1 No Dust Broom,active,300
6203,LQDBNCLOC00000001,Fresho Water Bottle 1 ltr,PBNCLOC0232,Fresho Water Bottle 1 ltr,active,50
6202,HMIHNKLOC00000010,Fresh Rappfoil Paper 9 Mtr,PHNKLOC4322,Fresh Rappfoil Paper 9 Mtr,active,71
6201,AFSARFFOG00000001,Fogg Napoleon Deo 150 ml,PHPCVIN0026,"Fogg Napoleon Deo, 150 ml",active,181.11
6200,LBWBDCFIM00000002,Fiama Di Wills Bhrmakalik And Almond Cream Gel+Creme Shower Gel 200 ml,PHPCFIM0006,Fiama Di Wills Bhrmakalik And Almond Cream Gel+Creme Shower Gel 200 ml,active,118.99
6198,COSBDCFAL00000006,Fair & Lovely Advance Multi-Vitamin 80 gm With Fair Lovely BB 15 gm Free,PCOSHUL0004,Fair & Lovely Skin Cream Multi Vitamin 80 gm,active,155
6193,COSBDCFAL00000001,Fair & Lovely Skin Crm Multi Vitamin 50 fm,PHPCHUL1680,FAL ADV MV 50G,active,102
6192,HMIHNKLOC00000009,Fablas Britex Stainless Steel Scrubber 1 N,PHNKLOC4324,Fablas Britex Stainless Steel Scrubber 1 N,active,15
6190,LIDLQCEZE00000002,Ezee Liquid 20 gm,PHNKGOD0058,Ezee Liquid 20 gm,active,5
6189,HMIHNKEVD00000001,Eveready Battery AA 4 Pc,PHMINES0002,Eveready Battery AA 4 Pc,active,15
6187,HMIHNKLOC00000008,Dream Home Magic Plate,PHNKLOC4326,Dream Home Magic Plate,active,20
6158,HMIHNKLOC00000007,Disposer,PHNKLOC4328,Disposer,active,3
6157,HMIHNKLOC00000006,Daily Rapp Foil Paper 25 mtr,PHNKLOC4330,Daily Rapp Foil Paper 25 mtr,active,160
6156,HMIHNKCOM00000001,Comfort Sachet 20 ml,PHNKCOM0012,Comfort Sachet 20 ml,active,3
6155,DCRHPCCOL00000025,Colgate Toothpaste Dental Cream 300 gm,PHPCCOL0066,Colgate Tooth Paste Dental Cream 300 gm,active,142
6154,HMIHNKLOC00000005,Cloth Clips,PHNKLOC4332,Cloth Clips,active,115
6152,SHCSHCCHR00000001,Cherry Blossom White Liquid Canvas Shoe Cleaner  75 ml,PHNKRBI0052,CHERRY BLOSSOM WHITE LIQUID CANVAS SHOE CLEANER  75 ML,active,55
6151,HMIHNKLOC00000004,Chandan Sugandhit Dhoop 20 gm,PHNKLOC4334,Chandan Sugandhit Dhoop 20 gm,active,20
6150,HMIHNKLOC00000003,Brite Lighter,PHNKLOC4336,Brite Lighter,active,10
6148,HMIHNKLOC00000002,Brijwasi Mogra Agarbatti,PHNKLOC4338,Brijwasi Mogra Agarbatti,active,10
6147,HMIHNKLOC00000001,Bonne Silicone Nipple 1N,PHNKLOC4340,Bonne Silicone Nipple 1N,active,15
6146,HMIHNKBIG00000003,Bb Home Paper Naplin (Medium),PHNKBIG0002,Bb Home Paper Naplin (Medium),active,58
6145,HMIHNKBIG00000002,Bb Home Dinner Napkin,PHNKBIG0004,Bb Home Dinner Napkin,active,65
6144,HMIHNKBIG00000001,Bb Home Cocktail Napkin (Small),PHNKBIG0006,Bb Home Cocktail Napkin (Small),active,36
6143,IPCHNKBAY00000001,Baygon Flying Insect Killer 200 ml,PHNKSCJ0156,"Baygon Fly & Mosquito Killer, 200 ml",active,98
6141,BDCHPCAXE00000009,Axe Recharge Midnight Deo 150 ml,PHPCHUL0114,AXE RECHGE MIDNIGT DEO BDY SRY CAN 150ML,active,230
6140,BDCHPCAXE00000008,Axe Pulse Deo 150 ml,PHPCHUL1212,Axe Pulse Deo 150 ml,active,190
6139,IPCHNKALL00000004,All Out Ultra Reffill 45 ml,PHNKSCJ0088,All Out Ultra Reffill 45 ml,active,81
6138,IPCHNKALL00000003,All Out Refill - Ultra,PHNKSCJ0024,All Out Refill - Power+ Fan,active,75
6137,IPCHNKALL00000002,All Out Alra Power+Refill 45 ml,PHNKSCJ0044,All Out Alra Power+Refill 45 ml,active,140
6136,CKOSNGFOR00000003,Fortune Vivo Oil 1 ltr,PSNGAWI0076,Fortune Vivo Oil 1 ltr,active,150
6135,FGNSPLFOR00000003,Fortune Soya Chunks 200 gm,PSNGAWI0078,Fortune Soya Chunks 200 gm,active,45
6134,PLBSNGLOC00000020,Family Farm Fresh Chana Dal 1 kg,PSNGLOC2114,Family Farm Fresh Chana Dal 1 kg,active,120
6133,SHSSHSEVE00000035,Everest Tikhalal 1 kg,PSNGEVE0114,Everest Tikhalal 1 kg,active,300
6132,FGNSPLFOR00000002,Fortune Mini Soya Chunks 200 gm,PSNGAWI0080,Fortune Mini Soya Chunks 200 gm,active,45
6131,SHSSHSEVE00000034,Everest Chhole Masala 10 gm Hanger,PSNGEVE0116,Everest Chhole Masala 10 gm Hanger,active,10
6130,FGNSPLLOC00000044,Delhi Pasand Easy Basmati Rice 25 kg,PSNGLOC2116,Delhi Pasand Easy Basmati Rice 25 kg,active,2000
6129,SHSSHSEAS00000024,Eastern Turmeric Powder 200 gm ,PSNGEAS0006,Eastern Turmeric Powder 200 gm,active,60
6128,SHSSHSEAS00000023,Eastern Turmeric Powder 100 gm ,PSNGEAS0008,Eastern Turmeric Powder 100 gm,active,30
6127,CKOSNGFOR00000002,Fortune Kachi Ghani Mustard Oil 5 ltr Jar,POGCAWI0016,"Fortune Kachi Ghani Mustard Oil Jar, 5 Ltr",active,789
6126,SHSSHSEAS00000022,Eastern Sabji Masala 50 gm,PSNGEAS0010,Eastern Sabji Masala 50 gm,active,24
6125,SHSSHSEAS00000021,Eastern Rajam masala 50gm ,PSNGEAS0012,Eastern Rajam masala 50gm,active,30
6124,FGNSPLFOR00000001,Fortune Special Biryani Rice 1 kg,PSNGAWI0066,Fortune Special Biryani Rice 1 kg,active,155
6123,SHSSHSEAS00000020,Eastern Black Pepper Powder 50 gm ,PSNGEAS0014,Eastern Black Pepper Powder 50 gm,active,73
6122,SHSSHSEAS00000019,Eastern Red Chilli Powder 200 gm ,PSNGEAS0016,Eastern Red Chilli Powder 200 gm,active,60
6121,SHSSHSEAS00000018,Eastern Kasuri Methi 25 gm ,PSNGEAS0018,Eastern Kasuri Methi 25 gm,active,25
6120,SHSSHSEAS00000017,Eastern Kashmiri Chilli Powder 100 gm,PSNGEAS0020,Eastern Kashmiri Chilli Powder 100 gm,active,35
6119,SHSSHSEAS00000016,Eastern Kashmiri Chilli Powder 250 gm,PSNGEAS0022,Eastern Kashmiri Chilli Powder 250 gm,active,87
6118,SHSSHSEAS00000015,Eastern Jaljeera Powder 50 gm ,PSNGEAS0024,Eastern Jaljeera Powder 50 gm,active,18
6116,SHSSHSEVE00000033,Everest Tikhalal Hot & Red Chilli Powder 100 gm ,PSNGEVE0118,"Everest Teekhalal, 100 gm Pouch",active,34
6115,SHSSHSEAS00000014,Eastern Ginger Garlic Paste 50 gm ,PSNGEAS0004,Eastern Ginger Garlic Paste 50 gm,active,10
6114,SHSSHSEVE00000032,Everest Tea Masala 50 gm ,PSNGEVE0120,Everest Tea Masala 50 gm,active,48
6113,SHSSHSEVE00000031,Everest Red Chilli Powder 200 gm ,PSNGEVE0228,"Everest Teekhalal, 200 gm Pouch",active,62
6112,SHSSHSEAS00000013,Eastern Ginger Garlic Paste 100 gm,PSNGEAS0002,Eastern Ginger Garlic Paste 100 gm,active,22
6111,SHSSHSEVE00000030,Everest Kitchen King Masala 50 gm ,PSNGEVE0122,Everest Kitchen King Masala 50 gm,active,34
6110,SHSSHSEVE00000029,Everest Kasuri Methi 25 gm,PSNGEVE0124,Everest Kasuri Methi 25 gm,active,25
6109,SHSSHSEVE00000028,Everest Hing 10 gm,PSNGEVE0126,Everest Hing 10 gm,active,20
6108,SHSSHSEVE00000027,Everest Dhania Powder 200 gm Pouch,PSNGEVE0106,"Everest Dhaniya, 200 gm Pouch",active,56
6107,SHSSHSEVE00000026,Everest Dhania Powder 100 gm ,PSNGEVE0018,"Everest Dhaniya, 100 gm Pouch",active,28
6106,SHSSHSEAS00000012,Eastern Dhania Powder 200 gm,PSNGEAS0026,Eastern Dhania Powder 200 gm,active,60
6105,SHSSHSEAS00000011,Eastern Chicken Masala 200 gm,PSNGEAS0028,Eastern Chicken Masala 200 gm,active,10
6104,SHSSHSEAS00000010,Eastern Chicken Masala 100 gm ,PSNGEAS0030,Eastern Chicken Masala 100 gm,active,45
6103,SHSSHSEAS00000009,Eastern Biryani Masala 100 gm ,PSNGEAS0032,Eastern Biryani Masala 100 gm,active,54
6102,SHSSHSEAS00000008,Eastern Sambhar Masala 100 gm ,PSNGEAS0034,Eastern Sambhar Masala 100 gm,active,42
6101,SHSSHSEAS00000007,Eastern Amchur Powder 100 gm,PSNGEAS0036,Eastern Amchur Powder 100 gm,active,40
6100,SHSSHSEAS00000006,Eastern Sabji Masala 100 gm,PSNGEAS0038,Eastern Sabji Masala 100 gm,active,38
6098,BDCHPCAXE00000007,Axe Gameface Body Spray 150 ml,PHPCHUL1704,Axe Gameface Body Spray 150 ml,active,200
6097,BDCHPCDBR00000005,Fem Saffron Fairness Bleach Cream 24 gm,PHPCDBR0386,Fem Saffron Fairness Bleach Cream 24 gm,active,57
6096,BDCHPCFAL00000013,Fair & Lovley Ayourvedic Cream 7 gm,PHPCHUL1214,Fair & Lovley Ayourvedic Cream 7 gm,active,9
6095,BDCHPCFAL00000012,Fair & Lovely Winter Glow Moisturizer 25 gm,PHPCHUL1216,Fair & Lovely Winter Glow Moisturizer 25 gm,active,60
6094,BDCHPCFAL00000011,Fair & Lovely Winter Glow Cream 50 gm,PHPCHUL1218,Fair & Lovely Winter Glow Cream 50 gm,active,99
6093,BDCHPCFAL00000010,Fair & Lovely Winter Fairness 80 gm,PHPCHUL1220,Fair & Lovely Winter Fairness 80 gm,active,165
6090,BDCHPCFAL00000007,Fair & Lovely Facewash Instant Glow 20 gm,PHPCHUL1514,Fair & Lovely Facewash Instant Glow 20 gm,active,25
6089,BDCHPCFAL00000006,Fair & Lovely Facewash 100 ml,PHPCHUL1224,Fair & Lovely Facewash 100 ml,active,120
6088,BDCHPCFAL00000005,Fair & Lovely Face Wash Instant Glow 50 gm,PHPCHUL1646,Fair & Lovely Face Wash Instant Glow 50 gm,active,63
6087,BDCHPCFAL00000004,Fair & Lovely BB Cream 40 gm,PHPCHUL1226,Fair & Lovely BB Cream 40 gm,active,179
6086,BDCHPCFAL00000003,Fair & Lovely BB Cream 18 gm,PHPCHUL1228,Fair & Lovely BB Cream 18 gm,active,85
6085,BDCHPCFAL00000002,Fair & Lovely Ayurvedic Care Natural Glow 50 gm,PHPCHUL1230,Fair & Lovely Ayurvedic Care Natural Glow 50 gm,active,125
6083,BDCHPCEVE00000001,Everyuth Naturals Exfoliating Walnut Scrub 50 gm,PHPCEVE0056,Everyuth Naturals Exfoliating Walnut Scrub 50 gm,active,70
6082,BDCHPCENG00000007,Engage Tease Badylicious Deo Spray 150 ml,PHPCITC0032,Engage Tease Badylicious Deo Spray 150 ml,active,190
6081,BDCHPCENG00000006,Engage Frost Bodylicious Deo Spray 165 ml,PHPCITC0180,Engage Frost Bodylicious Deo Spray 165 ml,active,190
6080,BDCHPCENG00000005,Engage Deo W2 Perfume Spray Women 120 ml,PHPCITC0182,Engage Deo W2 Perfume Spray Women 120 ml,active,200
6079,BDCHPCENG00000004,Engage Deo W2 Perfume Spray Women 120 ml,PHPCITC0182,Engage Deo W2 Perfume Spray Women 120 ml,active,1000
6078,BDCHPCENG00000003,Engage Deo M2 Perfume Spray Man 120 ml,PHPCITC0184,Engage Deo M2 Perfume Spray Man 120 ml,active,1000
6077,BDCHPCENG00000002,Engage Deo Blush Women Cn 150 ml /165 ml,PHPCITC0186,Engage Deo Blush Women Cn 150 ml /165 ml,active,1000
6076,BDCHPCENG00000001,Engage Cool Marine Pocket Purfumme 184 ml,PHPCITC0188,Engage Cool Marine Pocket Purfumme 184 ml,active,60
6075,BDCHPCEMA00000004,Emami Kesh King Anti Hairfall Shampoo 200 ml,PHPCEMA0132,Emami Kesh King Anti Hairfall Shampoo 200 ml,active,120
6074,BDCHPCEMA00000003,Emami Fair&Handsome Cream 60 gm,PHPCEMA0024,Emami Fair&Handsome Cream 60 gm,active,111.75
6073,BDCHPCEMA00000002,Emami Fair & Handsome Cream + Facewash 30 gm+ 20 gm,PHPCEMA0134,Emami Fair & Handsome Cream + Facewash 30 gm+ 20 gm,active,75
6072,BDCHPCEMA00000001,Emami Fair & Handsome Cream + Facewash 30 gm+ 20 gm,PHPCEMA0134,Emami Fair & Handsome Cream + Facewash 30 gm+ 20 gm,active,70
6070,HCOPREDOV00000013,Dove Shampoo Hair Fall Rescue 180 ml,PHPCHUL0240,Dove Shampoo Hair Fall Rescue 180 ml,active,110
6064,BGMHPCDOV00000003,Dove Nourishing Baby Lotion 200 ml,PHPCHUL1236,Dove Nourishing Baby Lotion 200 ml,active,180
6063,HCOPREDOV00000010,Dove Intense Repair Shampoo 340 ml,PHPCHUL0142,DOVE IRT SHPO 340ML,active,220
6058,BDCHPCDOV00000005,Dove Face Beauty Bar 35 gm,PHPCHUL1242,Dove Face Beauty Bar 35 gm,active,10
6056,HCOPREDOV00000006,Dove Dryness Care Conditioner 80 ml,PHPCHUL1246,Dove Dryness Care Conditioner 80 ml,active,90
6054,HCOPREDOV00000004,Dove Daily Shine Shampoo 7 ml,PHPCHUL1248,Dove Daily Shine Shampoo 7 ml,active,3
6053,HCOPREDOV00000003,Dove Daily Shine Shampoo 7 ml,PHPCHUL1248,Dove Daily Shine Shampoo 7 ml,active,3
6052,HCOPREDOV00000002,Dove Daily Shine Conditioner 80 ml,PHPCHUL0232,Dove Daily Shine Conditioner 80 ml,active,90
6050,BDCHPCDOV00000003,Dove Cream Beauty Bathing Soap 225 gm,PHPCHUL1250,Dove Cream Beauty Bathing Soap 225 gm,active,123
6048,BGMHPCDOV00000002,Dove Baby Lotion Rich Moisture 200 ml,PHPCHUL1252,Dove Baby Lotion Rich Moisture 200 ml,active,180
6047,BGMHPCDOV00000001,Dove Baby Bathing Bar Rich Moisture 75 gm,PHPCHUL1254,Dove Baby Bathing Bar Rich Moisture 75 gm,active,52
6045,DCRHPCLOC00000001,Divya Manjan 100 gm,PHPCLOC1092,Divya Manjan 100 gm,active,65
6044,BDCHPCDET00000007,Dettol Skincare Liquid Handwash Pouch 750 ml,PHPCRBI0048,Dettol Liquid Handwash Skincare Pouch 750 ml,active,109
6043,BDCHPCDET00000006,Dettol Skincare Liquid Handwash 200 ml,PHPCRBI0660,Dettol Skincare Liquid Handwash 200 ml,active,99
6042,BDCHPCDET00000005,Dettol Orignal Liquid Handwash 125 ml,PHPCRBI0362,Dettol Orignal Liquid Handwash 125 ml,active,49
6040,BDCHPCDET00000003,Dettol Handwash Skincare 1+1 750 ml ,PHPCRBI0364,Dettol Handwash Skincare 1+1 750 ml,active,1000
6039,BDCHPCDET00000002,Dettol Handwash Original Pouch 750 ml,PHFWRBI0010,"Dettol Original Liquid handwash, Pouch 750ml",active,1000
6038,BDCHPCDET00000001,Dettol Handwash Original 1+1 750 ml ,PHPCRBI0366,Dettol Handwash Original 1+1 750 ml,active,1000
6037,MHGHPCDET00000001,Dettol Cool Shaving Cream 78 gm,PHPCRBI0368,Dettol Cool Shaving Cream 78 gm,active,75
6036,BDCHPCDEN00000004,Denver Prestige Hamilton Body Spray 165 ml,PHPCDEN0104,Denver Prestige Hamilton Body Spray 165 ml,active,210
6035,BDCHPCDEN00000003,Denver Imperial Hamilton Body Spray 165 ml,PHPCDEN0106,Denver Imperial Hamilton Body Spray 165 ml,active,210
6034,BDCHPCDEN00000002,Denver Deodorant Body Spray Prestige 165 ml,PHPCDEN0108,Denver Deodorant Body Spray Prestige 165 ml,active,210
6033,BDCHPCDEN00000001,Denver Deodorant Body Spray 165 ml,PHPCDEN0110,Denver Deodorant Body Spray 165 ml,active,210
6032,HCOPREDBR00000010,Dabur Vatika Shampoo 6 gm,PHPCDBR0228,Dabur Vatika Shampoo 6 gm,active,1
6031,HCOPREDBR00000009,Dabur Vatika Health Shampoo 80 ml,PHPCDBR0230,Dabur Vatika Health Shampoo 80 ml,active,30
6030,HCOPREDBR00000008,Dabur Vatika Healrh Shampoo 180 ml,PHPCDBR0046,Dabur Vatika Healrh Shampoo 180 ml,active,75
6029,HCOPREDBR00000007,Dabur Vatika Black Shampoo 180 ml,PHPCDBR0232,Dabur Vatika Black Shampoo 180 ml,active,75
6028,HCOPREDBR00000006,Dabur Sarso A mla Hair Oil 40 ml,PHPCDBR0234,Dabur Sarso A mla Hair Oil 40 ml,active,10
6027,DCRHPCDRE00000003,Dabur Red Toothpaste 300 gm,PHPCDBR0236,Dabur Red Toothpaste 300 gm,active,125
6026,DCRHPCDRE00000002,Dabur Red Toothpaste 100 gm,PHPCDBR0044,Dabur Red Toothpaste 100 gm,active,50
6025,DCRHPCDRE00000001,Dabur Red Gel Toothpaste Ayuvedic 80 gm,PHPCDBR0042,Dabur Red Gel Toothpaste Ayuvedic 80 gm,active,40
6024,BGMHPCDBR00000002,Dabur Lal Tail 200 ml,PHPCDBR0040,Dabur Lal Tail 200 ml,active,175
6023,BGMHPCDBR00000001,Dabur Lal Tail 100 ml,PHPCDBR0038,Dabur Lal Tail 100 ml,active,100
6022,DCRHPCDBR00000005,Dabur Lal Dantmanjan 20 gm,PHPCDBR0238,Dabur Lal Dantmanjan 20 gm,active,10
6021,DCRHPCDBR00000004,Dabur Lal Dant Manjan 60 gm,PHPCDBR0240,Dabur Lal Dant Manjan 60 gm,active,30
6020,DCRHPCDBR00000003,Dabur Lal Dant Manjan 150 gm,PHPCDBR0288,Dabur Lal Dant Manjan 150 gm,active,68
6019,HCOPREDBR00000005,Dabur Hairoil A mla 450 ml,PHPCDBR0030,Dabur Hairoil Amla 450 ml,active,1000
6018,BDCHPCDBR00000004,Dabur Gulabari Rose Water 120 ml,PHPCMRC0116,"Nihar Naturals Shanti Amla Badam Hair Oil, 500 ml Free Godrej No.1 Soap",active,45
6017,BDCHPCDBR00000003,Dabur Galabari Rose Water 59 ml,PHPCDBR0036,Dabur Galabari Rose Water 59 ml,active,28
6016,BDCHPCDBR00000002,Dabur Fem Gold Cream Bleach 24 gm,PHPCDBR0388,Dabur Fem Gold Cream Bleach 24 gm,active,65
6015,BDCHPCDBR00000001,Dabur Fem Bleach Gold Ultra 10 gm,PBCGDBR0006,Dabur Fem Bleach Gold Ultra 10 gm,active,40
6014,DCRHPCDBR00000002,Dabur Babool Ayurvedic Toothpaste 60 gm,PHPCDBR0242,Dabur Babool Ayurvedic Toothpaste 60 gm,active,20
6013,DCRHPCDBR00000001,Dabur Babool Ayurvedic Toothpaste 175 gm,PHPCDBR0244,Dabur Babool Ayurvedic Toothpaste 175 gm,active,50
6012,HCOPREDBR00000004,Dabur Anmol Gold Pure Coconut Oil 200 ml,PHPCDBR0290,Dabur Anmol Gold Pure Coconut Oil 200 ml,active,70
6011,HCOPREDBR00000003,Dabur Anmol Gold Pure Coconut Oil 175 ml,PHPCDBR0246,Dabur Anmol Gold Pure Coconut Oil 175 ml,active,62
6010,HCOPREDBR00000002,Dabur Anmol Gold Pure Coconut Oil 100 ml,PHPCDBR0248,Dabur Anmol Gold Pure Coconut Oil 100 ml,active,35
6009,HCOPREDAL00000002,Dabur Almond Hair Oil 3 ml,PHPCDBR0250,Dabur Almond Hair Oil 3 ml,active,1
6008,HCOPREDAL00000001,Dabur Almond Drop Hair Oil 100 ml,PHPCDBR0252,Dabur Almond Drop Hair Oil 100 ml,active,63
6007,HCOPREDBR00000001,Dabur A mla Hair Oil 25 ml,PHPCDBR0254,Dabur A mla Hair Oil 25 ml,active,10
6006,DCRHPCCOL00000024,Colgate Zigzag Tooth Brush 2N+1,PTHBCOL0016,Colgate Zigzag Tooth Brush 2N+1,active,50
6005,DCRHPCCOL00000023,Colgate Zig Zag Charchol Tooth Brush,PHPCCOL0070,Colgate Zig Zag Charchol Tooth Brush,active,30
6004,DCRHPCCOL00000022,Colgate Zig Zag Charchol Tooth Brush,PHPCCOL0070,Colgate Zig Zag Charchol Tooth Brush,active,35
6003,DCRHPCCOL00000021,Colgate Toothpaste Visible White Mint 100 gm,PHPCCOL0246,Colgate Toothpaste Visible White Mint 100 gm,active,1000
6002,DCRHPCCOL00000020,Colgate Toothpaste Max Fresh Bx 300 gm,PHPCCOL0248,Colgate Toothpaste Max Fresh Bx 300 gm,active,1000
6001,DCRHPCCOL00000019,Colgate Toothbrush Zigzag Medium 6P,PHPCCOL0366,Colgate Zig Zag Medium  SINGLE Toothbrush,active,1000
6000,DCRHPCCOL00000018,Colgate Tooth Brush Kids 5+Batman Ext Soft 1P,PHPCCOL0250,Colgate Tooth Brush Kids 5+Batman Ext Soft 1P,active,1000
5999,DCRHPCCOL00000017,Colgate Tooth Brush 360 Visible White Med 2+1,PTHBCOL0024,Colgate Tooth Brush 360 Visible White Med 2+1,active,170
5998,DCRHPCCOL00000016,Colgate Tooth Brush 360 Soft/Med 2+1,PHPCCOL0252,Colgate Tooth Brush 360 Soft/Med 2+1,active,100
5997,DCRHPCCOL00000015,ColgateTooth Brush Slm Soft Charcoal 2+1 1P,PHPCCOL0254,ColgateTooth Brush Slm Soft Charcoal 2+1 1P,active,1000
5996,DCRHPCCOL00000014,Colgate Swarna Vedshakti Toothpaste 40  gm,PHPCCOL0256,Colgate Swarna Vedshakti Toothpaste 40  gm,active,20
5995,DCRHPCCOL00000013,Colgate Swarna Vedshakti Toothpaste 200 gm,PHPCCOL0372,Colgate Swarna Vedshakti Toothpaste 200 gm,active,92
5994,DCRHPCCOL00000012,Colgate Super Flexi Sensitive Ultra Soft  Tooth Brush 1 N,PHPCCOL0258,Colgate Super Flexi Sensitive Ultra Soft  Tooth Brush 1 N,active,25
5993,DCRHPCCOL00000011,Colgate Slim Soft Charcoal Tooth Brush 1N,PHPCCOL0260,Colgate Slim Soft Charcoal Tooth Brush 1N,active,75
5992,DCRHPCCOL00000010,Colgate Plax Fresh Tea 60 ml,PHPCCOL0262,Colgate Plax Fresh Tea 60 ml,active,25
5991,DCRHPCCOL00000009,Colgate Maxfresh Gel Toothpaste 48 gm,PHPCCOL0264,Colgate Maxfresh Gel Toothpaste 48 gm,active,20
5990,DCRHPCCOL00000008,Colgate Max Fresh Spicy Fresh Toothpaste 48 gm,PHPCCOL0266,Colgate Max Fresh Spicy Fresh Toothpaste 48 gm,active,20
5989,DCRHPCCOL00000007,Colgate Extra Clean Power Tip Soft Tooth Brush,PHPCCOL0268,Colgate Extra Clean Power Tip Soft Tooth Brush,active,18
5988,DCRHPCCOL00000006,Colgate Active Salt Neem Toothpaste100 gm,PHPCCOL0046,"Colgate Active Salt Neem Tp,100 gm",active,56
5987,BDCHPCLOC00000008,Cobra Toxic Deodorant Spray 150 ml,PHPCLOC1094,Cobra Toxic Deodorant Spray 150 ml,active,200
5986,DCRHPCCLP00000005,Closeup Menthol Fresh Toothpaste 150 gm,PHPCHUL1256,Closeup Menthol Fresh Toothpaste 150 gm,active,95
5985,DCRHPCCLP00000004,Closeup Lemon Mint Toothpaste 150 gm,PHPCHUL1258,Closeup Lemon Mint Toothpaste 150 gm,active,95
5983,DCRHPCCLP00000002,Closeup Eucalyptus Mint Toothpaste 150 gm,PHPCHUL1262,Closeup Eucalyptus Mint Toothpaste 150 gm,active,95
