Shop_name,warehouse_id,Barcode,item_id,product_sku,product_name,category,hsn,Tax_structure,GST_flag,MRP,PTC,Realtime_available_qty,Last90daysaleqty
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901233023663,hd-20200224-1040-02352-093-00000-000,BEVBEVGEM00000002,Cadbury Gems Chocolate 21.36 gm 8901233023663,beverage_and_confectionary,18069010,In State GST 18 %,GST-18,10,10,14,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901192104526_15,hd-20200305-1010-36873-093-00000-000,SHSSHSCAT00000003,Catch Dhania Powder 50 gm 8901192104526_15,staple_and_grocery,9109100,In State GST 5 %,GST-5,15,12,5,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901192104526_15,hd-20200305-1010-36873-093-00000-000,SHSSHSCAT00000003,Catch Dhania Powder 50 gm 8901192104526_15,staple_and_grocery,9109100,In State GST 5 %,GST-5,15,12,5,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,89007570,hd-20200317-1140-26191-093-00000-000,BEVBEVORB00000001,Orbit Spearmint Sugarfree 4.4 gm 89007570,beverage_and_confectionary,17041000,In State GST 18 %,GST-18,5,5,6,7
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030702846_98,hd-20200318-0611-40491-093-00000-000,BTSBDCREX00000003,Rexona Soap 100 gm ( Pack of 4 ) 8901030702846_98,health_and_personal_care,34011190,In State GST 18 %,GST-18,98,97,4,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,89007655_10,hd-20200319-0937-33842-093-00000-000,MCGBNCWRI00000002,Doublemint Peppermint Thin Mints 4.8 gm 89007655_10,beverage_and_confectionary,21069099,In State GST 18 %,GST-18,10,10,5,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901719115639,hd-20200415-0358-18658-093-33KFL-000,BICPROPAR00000015,Parle Hide & Seek Chocolate Crème Sandwich 120 gm 8901719115639,processed_food,1905,In State GST 18 %,GST-18,30,29,5,12
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906004866135,hd-20200417-1637-27290-093-1VWMO-000,HMIHNKORI00000005,Origami Multi Purpose Napkin 100 Servieties 8906004866135,health_and_personal_care,48182000,In State GST 18 %,GST-18,36,36,6,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030767104_113,hd-20200426-1459-19463-093-33KFL-000,HFWBDCLIF00000009,Lifebuoy Total 10 Hand Wash  Combo Pack  185 ml ( Pack of 3 ) 8901030767104_113,health_and_personal_care,34011190,In State GST 18 %,GST-18,113,111,3,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901157025071_99,hd-20200426-1502-39773-093-33KFL-000,IPCHNKHIT00000003,HIT Spray Flying Insect Killer (FIK) 200 ml 8901157025071_99,home_and_kitchen,3808,In State GST 18 %,GST-18,99,95,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906104711045,hd-20200506-0606-12798-093-33KFL-000,NDPPROEVR00000002,Everin Vermicelli Plain 350 gm 8906104711045,processed_food,1902,In State GST 5 %,GST-5,40,24,12,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725951306_190,hd-20200212-0742-52847-093-00000-000,FSPBDCENG00000002,Engage Drizzle Badylicious Deo Spray 165 ml 8901725951306_190,health_and_personal_care,33072000,In State GST 18 %,GST-18,190,175,5,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901012166482_90,hd-20200213-0537-48867-093-00000-000,CKOSNGRAT00000001,Stayfree Sanitarypad Drymax All Nght 7P 8901012166482_90,health_and_personal_care,96190010,In State GST 0 %,GST-0,90,75.89,10,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901595963317,hd-20200213-0651-21028-093-00000-000,NDPPROCHG00000007,Chings Secret Manchurian Noodles 60 gm 8901595963317,processed_food,2103,In State GST 12 %,GST-12,15,15,4,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030673917,hd-20200213-0651-35980-093-00000-000,SASPROKIS00000017,Kissan No Onion No Garlic Tomato Sauce 500 gm 8901030673917,processed_food,2103,In State GST 12 %,GST-12,105,100,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8902167000270_62,hd-20200214-1059-55644-093-00000-000,SCSSNGMDH00000020,MDH Sambhar Masala 100 gm 8902167000270_62,staple_and_grocery,910,In State GST 5 %,GST-5,62,49.6,3,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906007283120,hd-20200214-1100-18002-093-00000-000,PLBSNGFOR00000003,Fortune Soya Chunks 1.1 kg 8906007283120,staple_and_grocery,2106,In State GST 12 %,GST-12,135,121.5,12,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901192104014,hd-20200216-0742-46417-093-00000-000,GRSGRSCAT00000012,Catch Dhania Powder 50 gm 8901192104014,staple_and_grocery,9092200,In State GST 5 %,GST-5,16,12.8,12,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906015902679,hd-20200221-0857-16558-093-00000-000,PLBSNGRAJ00000003,Loose Chana Dal 8906015902679,staple_and_grocery,713,In State GST 0 %,GST-0,100,50,0.172,17
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,T00061,hd-20200302-1215-04419-093-00000-000,STSSTSLOC00000019,Thermal Paper Roll (3 inches) T00061,home_and_kitchen,4811,In State GST 18 %,GST-18,30,30,33,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906025681212,hd-20200317-1140-27488-093-00000-000,HMIHNKLOC00000032,Yellow Duster Pack Of 6 8906025681212,home_and_kitchen,9603,In State GST 5 %,GST-5,199,189,2,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030355448_150,hd-20200326-1350-23682-093-00000-000,HFWBDCPRS00000003,Pears Pure & Gentle Clears Face Wash 60 gm 8901030355448_150,health_and_personal_care,34013090,In State GST 18 %,GST-18,150,143,5,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,690225103138_610,hd-20200327-1131-56689-093-00000-000,RGRSNGIND00000028,India Gate Dubar Basmati 5 kg 690225103138_610,staple_and_grocery,10063025,In State GST 5 %,GST-5,610,475,4,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906007287890,hd-20200329-1538-11318-093-00000-000,SNGSNGFOR00000004,Fortune Everyday Rozana Rice 5 kg 8906007287890,staple_and_grocery,15079010,In State GST 5 %,GST-5,585,349,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906004861123,hd-20200417-1637-29446-093-1VWMO-000,HMIHNKORI00000011,Origami Godya So Soft Tissue Roll 3 Ply 200 Gm 340 Pulls 8906004861123,health_and_personal_care,48181000,In State GST 18 %,GST-18,72,62.64,1,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906002000012_69,hd-20200424-1252-47069-093-33KFL-000,PKPPROFNF00000006,Dr Oetker Funfoods Mayonnaise Classic 245 gm 8906002000012_69,processed_food,21039030,In State GST 12 %,GST-12,69,55.2,5,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901023004599,hd-20200426-1515-19373-093-33KFL-000,BTSBDCCIN00000002,Cinthol Cool Soap 100 gm Pack of 3 8901023004599,health_and_personal_care,34011190,In State GST 18 %,GST-18,99,89,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430909464,hd-20200427-1459-11680-093-33KFL-000,HPCHPCWSP00000001,Whisper Ultra Clean XL + 8 Wings 4902430909464,health_and_personal_care,96190010,In State GST 0 %,GST-0,80,69,7,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906104711052,hd-20200506-0606-14720-093-33KFL-000,NDPPROEVR00000004,Everin Vermicelli Roasted 350 gm 8906104711052,processed_food,1902,In State GST 5 %,GST-5,50,30,4,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030516580,hd-20200506-0606-18831-093-33KFL-000,SASPROHUL00000003,Knorr Chicken Delite Soup 44 gm 8901030516580,processed_food,2106,In State GST 18 %,GST-18,55,50.93,7,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901439001199,hd-20200506-0606-31628-093-33KFL-000,SASPROMOR00000005,Morton Tomato Puree 450 gm 8901439001199,processed_food,2002,In State GST 12 %,GST-12,55,27.5,4,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904063200044_85,hd-20200511-0957-35283-093-33KFL-000,NKMPROHAL00000010,Haldiram Namkeen Panchrattan 200 gm 8904063200044_85,processed_food,2106,In State GST 12 %,GST-12,85,72.25,1,15
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901138821234_140,hd-20200525-0317-12930-093-33KFL-000,HPCHPCHIM00000196,Himalaya Whitening Face Wash 100 Ml 8901138821234_140,health_and_personal_care,34013090,In State GST 18 %,GST-18,140,130,2,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906080600944_20,hd-20200527-0720-01235-093-3OR0V-000,JUIBEVPAP00000005,Paper Boat Orange Juice 150 ml 8906080600944_20,beverage_and_confectionary,22029020,In State GST 12 %,GST-12,20,20,4,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030788062_150,hd-20200531-1115-57856-093-33KFL-000,THPDCRCLP00000004,Closeup Pac Of 2 *150 Gm Family Pack 8901030788062_150,health_and_personal_care,33061020,In State GST 18 %,GST-18,150,135,1,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901063019027_20,hd-20200605-1428-04848-093-33KFL-000,PROPROBRI00000002,Britannia Little Hearts Classic 75Gm 8901063019027_20,processed_food,19053100,In State GST 18 %,GST-18,20,20,6,23
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901058859768_605,hd-20200605-1711-28319-093-33KFL-000,PROPRONES00000002,Nestle Nan Pro Formula Powder After 2 6 Months 400Gm 8901058859768_605,processed_food,401,In State GST 18 %,GST-18,605,540,2,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901262030700_520,hd-20200606-0816-58709-093-33KFL-000,OGCSNGAMU00000010,"Amul Ghee Tetra, 1 ltr 8901262030700_520",staple_and_grocery,4059020,In State GST 12 %,GST-12,520,450,30,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430722179_185,hd-20200608-0937-22031-093-33KFL-000,HPCHPCGIL00000011,Gillette Foam Regular 196Gm 4902430722179_185,health_and_personal_care,82122019,In State GST 18 %,GST-18,185,175.75,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725938260_80,hd-20200608-0943-04293-093-33KFL-000,HPCHPCVIV00000006,Vivel Body Wash Mint+ Cucumber 200Ml 50+Washes 8901725938260_80,health_and_personal_care,34012000,In State GST 18 %,GST-18,80,78,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207014321_45,hd-20200611-0604-41050-093-33KFL-000,BVRBVRDBR00000015,Real Juice - Activ Coconut Water 200 ml 8901207014321_45,beverage_and_confectionary,2202,In State GST 12 %,GST-12,45,43.2,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207032103_20,hd-20200611-0637-40996-093-33KFL-000,BVRBVRDBR00000014,"Real Juice - Guava, 180ml 8901207032103_20",beverage_and_confectionary,22029920,In State GST 12 %,GST-12,20,20,3,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901012116630_35,hd-20200612-0650-56334-093-33KFL-000,BSOBGMJNJ00000013,"JohnsonS Baby Soap, 50 gm 8901012116630_35",health_and_personal_care,3401,In State GST 18 %,GST-18,35,33,9,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,0806360136010_285,hd-20200613-0949-22104-093-33KFL-000,PCRPCRLOT00000012,Lotus Herbals Radiant Gold Cellular Glow 1 Facial Kit 0806360136010_285,health_and_personal_care,33049990,In State GST 18 %,GST-18,285,270.75,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901052000906_245,hd-20200615-0640-54639-093-753J8-000,TNCBNCTTE00000031,Tata Tea Gold 500 Gm 8901052000906_245,beverage_and_confectionary,9023020,In State GST 5 %,GST-5,245,227.85,1,7
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030754425_40,hd-20200619-0709-58655-093-33KFL-000,BTSBDCLUX00000023,"Lux Velvet Touch Soap,53 Gm( Pack Of 4) 8901030754425_40",health_and_personal_care,3401,In State GST 18 %,GST-18,40,39,2,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904288628135_34,hd-20200622-0746-14273-093-33KFL-000,BKDPROTOP00000037,TOPS BKG ND POWDER JR 100g 8904288628135_34,processed_food,21032000,In State GST 12 %,GST-12,34,25.5,7,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906002004447_284,hd-20200624-1456-09522-093-33KFL-000,PKPPROFNF00000030,Funfoods Peanut Butter Creamy 925g 8906002004447_284,processed_food,20081100,In State GST 12 %,GST-12,284,227.2,2,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030738333_95,hd-20200629-0514-37604-093-33KFL-000,HFWBDCLAK00000011,Sunsilk Black Shine Shampoo 180 ml 8901030738333_95,health_and_personal_care,33051090,In State GST 18 %,GST-18,95,93,5,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901439001809,hd-20200506-0606-27862-093-33KFL-000,SASPROMOR00000009,Morton Red Chilli Sauce 750 gm 8901439001809,processed_food,2103,In State GST 12 %,GST-12,75,37.5,4,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904063203069,hd-20200511-1007-24900-093-33KFL-000,NKMPROHAL00000019,Haldiram Makahana Pudina 35 Gm 8904063203069,processed_food,21069099,In State GST 12 %,GST-12,40,34,2,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901396387701_149,hd-20200511-1051-56457-093-33KFL-000,HPCHPCDET00000049,Dettol Liquid Soap Jar Original 900 ml 8901396387701_149,health_and_personal_care,34013090,In State GST 18 %,GST-18,149,139,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,7622201098971_30,hd-20200518-0937-03642-093-33KFL-000,BICPROCAD00000001,Cadbury Chocobakes Choc Filled Cookies 75 gm 7622201098971_30,processed_food,19053100,In State GST 18 %,GST-18,30,28.57,20,18
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030762086_22,hd-20200525-0316-02681-093-33KFL-000,BTSBDCLIF00000010,Lifebuoy Total Germ Protection Soap 125 G 8901030762086_22,health_and_personal_care,34011190,In State GST 18 %,GST-18,22,20.37,6,29
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901103101118_30,hd-20200525-0321-32008-093-33KFL-000,PCRPCRFEM00000001,Fem Pearl Bleach 8 G 8901103101118_30,health_and_personal_care,3304,In State GST 18 %,GST-18,30,29,2,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901012166529_340,hd-20200526-1014-23922-093-33KFL-000,SCAWHGSTF00000009,Stayfree Ultra Drymax All Night XL 28N 8901012166529_340,health_and_personal_care,96190010,In State GST 0 %,GST-0,340,333.2,12,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030779282_165,hd-20200531-1115-13731-093-33KFL-000,TNCBNCLIP00000015,Lipton Green Honey Lemon  35gm 8901030779282_165,beverage_and_confectionary,9023020,In State GST 5 %,GST-5,165,165,1,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901233033501_160,hd-20200531-1116-30855-093-33KFL-000,BNCBNCCDM00000011,Cadbury Dairy Milk Silk Heart 150Gm 8901233033501_160,beverage_and_confectionary,18069010,In State GST 18 %,GST-18,160,140,2,16
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901277013040_155,hd-20200531-1120-43023-093-33KFL-000,HPCHPCPAR00000028,Park Avenue Beer Shampoo Shiny & Bouncy 180 Ml 8901277013040_155,health_and_personal_care,33051090,In State GST 18 %,GST-18,155,105,3,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901248253116_130,hd-20200605-1711-05663-093-33KFL-000,PREPREFAL00000003,Emami Fair And Handsome 60Gm 8901248253116_130,health_and_personal_care,33049910,In State GST 18 %,GST-18,130,110.5,5,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901764061257_35,hd-20200608-0935-34143-093-33KFL-000,BNCBNCCOC00000002,Coca Cola Crisp Taste 300Ml 8901764061257_35,beverage_and_confectionary,22021010,In State GST 28 % + Cess 12%,GST-40,35,24,4,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207004544_24,hd-20200608-0935-51658-093-33KFL-000,PROPROHOM00000001,Dabur Hommade Ginger Garlic Paste 100Gm 8901207004544_24,processed_food,20019000,In State GST 12 %,GST-12,24,24,6,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8902080104055_40,hd-20200615-0544-33033-093-33KFL-000,BEVBEVPSI00000007,Pepsi 750Ml 8902080104055_40,beverage_and_confectionary,22021010,In State GST 28 % + Cess 12%,GST-40,40,38,3,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904063200051_46,hd-20200615-0640-07967-093-753J8-000,PROPROHAL00000016,Haldiram Namkeen Bhujia 200 Gm 8904063200051_46,processed_food,21069099,In State GST 12 %,GST-12,46,39.1,4,18
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906002348534_71,hd-20200618-0854-27049-093-33KFL-000,PLBSNGRAJ00000109,Rajdhani Matar Safed 500 gm 8906002348534_71,staple_and_grocery,713,In State GST 5 %,GST-5,71,56,5,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901012166635_36,hd-20200619-1435-44551-093-33KFL-000,SCAWHGSTF00000008,Stayfree Secure Cottony Extra Large 6N 8901012166635_36,health_and_personal_care,96190010,In State GST 0 %,GST-0,36,34,2,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901719106651_35,hd-20200709-1224-14712-093-33KFL-000,BICPROPAR00000018,Parle Platina Milano Choco Delight Centre Filled Cookies 75 Gm 8901719106651_35,processed_food,19059020,In State GST 18 %,GST-18,35,33.33,4,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906104710093_80,hd-20200710-1207-41301-093-BX2KV-000,PKPRTCEVR00000004,"Everin Green Chilli Pickles Jar, 500 gm 8906104710093_80",processed_food,2001,In State GST 12 %,GST-12,80,68,1,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901058851335_91,hd-20200713-1139-02079-093-33KFL-000,PROPROMAG00000010,Maggi 2 Minutes Masala Noodles 560Gm 8901058851335_91,processed_food,19023010,In State GST 12 %,GST-12,91,85,4,9
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901042954530_120,hd-20200721-0736-48584-093-33KFL-000,PKPPROMTR00000018,MTR Rava Dosa Mix 500 gm 8901042954530_120,processed_food,2106,In State GST 18 %,GST-18,120,106.4,5,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901042957968_120,hd-20200721-0736-59099-093-33KFL-000,PKPPROMTR00000017,MTR Dosa Mix 500 gm 8901042957968_120,processed_food,2106,In State GST 18 %,GST-18,120,106.4,4,6
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901262020039_114,hd-20200721-1333-09854-093-33KFL-000,BRDBRDAMU00000005,Amul Cheese 200 G(8U) 8901262020039_114,breakfast_dairy,406,In State GST 12 %,GST-12,114,102.6,11,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901314543172_217,hd-20200728-0819-24753-093-33KFL-000,HPCHPCCOL00000036,Colgate Strong Teeth Amino Shakti Toothpaste 500 Gm 8901314543172_217,health_and_personal_care,33061020,In State GST 18 %,GST-18,217,173,8,6
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901088062381_150,hd-20200731-0618-09299-093-33KFL-000,HPCHPCLIV00000002,Livone Serum 50 Ml 8901088062381_150,health_and_personal_care,3305,In State GST 18 %,GST-18,150,140,4,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901499010506_415,hd-20200629-1820-54267-093-V26XI-000,BKCBKCKEL00000001,Kelloggs Muesli Nuts Delight 750 Gm 8901499010506_415,breakfast_dairy,19041010,In State GST 18 %,GST-18,415,352.75,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901595852352_85,hd-20200630-1255-28393-093-33KFL-000,SASPROCHG00000027,CHINGS Dark Soya Sauce 750G 8901595852352_85,processed_food,2103,In State GST 12 %,GST-12,85,76.5,2,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030681530_55,hd-20200707-0524-22201-093-1S0VE-000,TNCBNCTAJ00000015,Brooke Bond Taj Mahal Tea Bags 47.5 gm 8901030681530_55,beverage_and_confectionary,9024090,In State GST 5 %,GST-5,55,55,18,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904288612424_110,hd-20200709-1225-30164-093-33KFL-000,PKPPROTOP00000102,Tops Gold Mixed Pickle 375 gm 8904288612424_110,processed_food,20019000,In State GST 12 %,GST-12,110,82.5,4,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030705847_120,hd-20200715-0922-49332-093-33KFL-000,HPCHPCTRE00000014,Tresemme hair fall defense pro collection shampoo 185 ml 8901030705847_120,health_and_personal_care,33051090,In State GST 18 %,GST-18,120,113.14,9,7
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430839754_20,hd-20200721-1332-15418-093-33KFL-000,HPCHPCGIL00000025,Gillette Presto Razor Buy 3 Get 1 Free 4902430839754_20,health_and_personal_care,8212,In State GST 18 %,GST-18,20,20,6,9
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8903622000934_699,hd-20200723-1130-43163-093-33KFL-000,HPCHPCMPP00000026,Mamy Poko Pants Extra Absorb 44 Pants 8903622000934_699,health_and_personal_care,96190030,In State GST 12 %,GST-12,699,625,8,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,690225103138_570,hd-20200728-0448-07934-093-33KFL-000,RGRSNGIND00000002,India Gate Dubar Basmati 5 kg 690225103138_570,staple_and_grocery,10063025,In State GST 5 %,GST-5,570,475,3,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901012118108_55,hd-20200731-0619-04221-093-33KFL-000,BBOBGMJNJ00000009,Johnson'S Baby Hair Oil 60 Ml Enriched With Avocado & Pro Vitamin B5 8901012118108_55,health_and_personal_care,3004,In State GST 18 %,GST-18,55,52,12,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904137451037_45,hd-20200731-0619-28220-093-33KFL-000,SCSSNGCKD00000009,Chuk De Moti Saunf 100 Gm 8904137451037_45,staple_and_grocery,904,In State GST 5 %,GST-5,45,36,8,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904137451174_55,hd-20200731-0619-32048-093-33KFL-000,SCSSNGCKD00000058,Chuk De Ajwain Carom Seeds 100 Gm 8904137451174_55,staple_and_grocery,904,In State GST 5 %,GST-5,55,44,8,9
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906006430419_72,hd-20200731-0653-00285-093-33KFL-000,HOKHOKALL00000007,All Out Refill - Ultra 8906006430419_72,home_and_kitchen,38089191,In State GST 18 %,GST-18,72,71,2,8
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,0806360051009_295,hd-20200613-0949-13604-093-33KFL-000,PCRPCRLOT00000001,Rosetone Rose Petals Facial Skin Toner 100 ml 0806360051009_295,health_and_personal_care,33049990,In State GST 18 %,GST-18,295,265,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,89002681_50,hd-20200615-0543-37439-093-33KFL-000,PCRPCRMED00000001,Mediker Anti Lice Treatment 50Ml 89002681_50,health_and_personal_care,33059011,In State GST 12 %,GST-12,50,45,7,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207500046_50,hd-20200615-0640-11016-093-753J8-000,IPCHNKODO00000001,"Ododmos Non Sticky Mosquito Repellent Cream, 50 gm 8901207500046_50",home_and_kitchen,3808,In State GST 18 %,GST-18,50,41.82,3,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901058867503_220,hd-20200615-0640-52561-093-753J8-000,PROPROCER00000006,Cerelac Stage 2 Wheat Apple Cherry Box 300 Gm 8901058867503_220,processed_food,19011090,In State GST 18 %,GST-18,220,209,1,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430927215_165,hd-20200618-1410-15358-093-33KFL-000,MHGHPCGIL00000019,Gillete Victor+ (6 Cart) 4902430927215_165,health_and_personal_care,8212,In State GST 18 %,GST-18,165,140.25,4,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030450358_105,hd-20200619-0710-01529-093-33KFL-000,TNCBNCRED00000005,"Red Label Tea, 250 Gm 8901030450358_105",beverage_and_confectionary,9023020,In State GST 5 %,GST-5,105,99.75,3,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8908003634067_35,hd-20200622-0746-02930-093-33KFL-000,LBCLQCGPH00000012,"Gainda Napthalene Balls, 100 gm 8908003634067_35",home_and_kitchen,29029040,In State GST 18 %,GST-18,35,34,5,7
